,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
1625,2012-04-26,Nets,Deron Williams,sore right calf (DNP),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1626,2012-04-26,Nets,Gerald Wallace,DNP,2002,2015,F,7-Jun,215,1982-07-23,University of Alabama,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1627,2012-04-26,Nets,Jordan Farmar,sore right groin (DNP),2007,2017,G,2-Jun,180,1986-11-30,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
1628,2012-04-26,Nets,Kris Humphries,bruised right big toe (DNP),2005,2017,F-C,9-Jun,235,1985-02-06,University of Minnesota,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1629,2012-04-26,Nets,Shelden Williams,left knee injury (DNP),2007,2012,F,9-Jun,250,1983-10-21,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1630,2012-04-26,Raptors,Linas Kleiza,DNP,2006,2013,F,8-Jun,245,1985-01-03,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1631,2012-04-26,Rockets,Chandler Parsons,bruised right shoulder (DNP),2012,2018,F,10-Jun,230,1988-10-25,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1632,2012-04-26,Rockets,Kyle Lowry,hernia (DNP),2007,2018,G,Jun-00,205,1986-03-25,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1633,2012-04-26,Spurs,Gary Neal,left shoulder injury (DNP),2011,2017,G,4-Jun,210,1984-10-03,Towson University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1634,2012-04-26,Spurs,Kawhi Leonard,rest (DNP),2012,2018,F,7-Jun,230,1991-06-29,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1635,2012-04-26,Spurs,Stephen Jackson,rest (DNP),2001,2014,F-G,8-Jun,218,1978-04-05,Butler County Community College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1636,2012-04-26,Warriors,Richard Jefferson,rest (DNP),2002,2018,F,7-Jun,233,1980-06-21,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1637,2012-04-26,Wizards,Jordan Crawford,sprained right ankle (DNP),2011,2018,G,4-Jun,195,1988-10-23,Xavier University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1638,2012-04-26,Warriors,David Lee,surgery to repair torn abdominal muscle (out for season),1968,1969,F,7-Jun,225,1942-03-31,University of San Francisco,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1639,2012-04-26,Warriors,David Lee,surgery to repair torn abdominal muscle (out for season),2006,2017,F,9-Jun,245,1983-04-29,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1640,2012-04-26,Warriors,David Lee,recovering from surgery to repair torn abdominal muscle (DNP),1968,1969,F,7-Jun,225,1942-03-31,University of San Francisco,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1641,2012-04-26,Warriors,David Lee,recovering from surgery to repair torn abdominal muscle (DNP),2006,2017,F,9-Jun,245,1983-04-29,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1642,2012-04-28,Bulls,Derrick Rose,torn ACL in left knee (out for season),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1643,2012-04-28,Knicks,Iman Shumpert,torn lateral meniscus / ACL (CBC) in left knee (out for season),2012,2018,G,5-Jun,220,1990-06-26,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1644,2012-04-29,Clippers,Caron Butler,fractured metacarpal bone in left hand (out for season),2003,2016,F,7-Jun,228,1980-03-13,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1645,2012-04-30,Nuggets,Wilson Chandler,surgery on left hip to repair torn labrum (out for season),2008,2018,F,8-Jun,225,1987-05-10,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1646,2012-05-01,Rockets,Kyle Lowry,surgery to repair sports hernia (out indefinitely),2007,2018,G,Jun-00,205,1986-03-25,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1647,2012-05-02,Suns,Channing Frye,surgery on right shoulder (out indefinitely),2006,2018,C-F,11-Jun,255,1983-05-17,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1648,2012-05-06,Bulls,Joakim Noah,sprained left ankle (DNP),2008,2018,C,11-Jun,230,1985-02-25,University of Florida,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1649,2012-05-06,Knicks,Baron Davis,"torn ACL, MCL, and patella tendon in right knee (out for season)",2000,2012,G,3-Jun,209,1979-04-13,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
1650,2012-05-07,Bucks,Luc Mbah a Moute,surgery on right knee to repair tendinitis,2009,2018,F,8-Jun,230,1986-09-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
1651,2012-05-08,Bulls,Joakim Noah,sprained left ankle (DNP),2008,2018,C,11-Jun,230,1985-02-25,University of Florida,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1652,2012-05-10,Blazers,LaMarcus Aldridge,arthroscopic surgery on right hip to repair torn labrum (out indefinitely),2007,2018,F-C,11-Jun,260,1985-07-19,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1653,2012-05-10,Bulls,Joakim Noah,sprained left ankle (DNP),2008,2018,C,11-Jun,230,1985-02-25,University of Florida,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1654,2012-05-12,Bulls,Derrick Rose,surgery on left knee to repair torn ACL,2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1655,2012-05-25,Celtics,Avery Bradley,surgery on left shoulder (out for season),2011,2018,G,2-Jun,180,1990-11-26,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1656,2012-06-14,Celtics,Ray Allen,arthroscopic surgery on right ankle to remove bone spurs (out indefinitely),1997,2014,G,5-Jun,205,1975-07-20,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1657,2012-07-10,Heat,Dwyane Wade,surgery on left knee (out indefinitely),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1658,2012-07-11,Thunder,Hollis Thompson,surgery on left groin (out indefinitely),2014,2017,G-F,8-Jun,206,1991-04-03,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1659,2012-07-12,Clippers,Blake Griffin,torn meniscus in left knee (out indefinitely),2011,2018,F,10-Jun,251,1989-03-16,University of Oklahoma,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1660,2012-07-14,Cavaliers,Kyrie Irving,broken right hand (out indefinitely),2012,2018,G,3-Jun,193,1992-03-23,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1661,2012-07-16,Clippers,Blake Griffin,surgery on left knee to repair torn meniscus (out indefinitely),2011,2018,F,10-Jun,251,1989-03-16,University of Oklahoma,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1662,2012-07-18,Cavaliers,Kyrie Irving,surgery to repair broken right hand (out indefinitely),2012,2018,G,3-Jun,193,1992-03-23,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1663,2012-07-27,Hornets,Austin Rivers,surgery on right ankle to remove bone spurs (out indefinitely),2013,2018,G,4-Jun,200,1992-08-01,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1664,2012-08-05,Hornets,Robin Lopez,surgery on left knee to repair medial meniscus,2009,2018,C,Jul-00,255,1988-04-01,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1665,2012-08-21,Clippers,Chris Paul,surgery on right thumb to repair torn ligament (out indefinitely),2006,2018,G,Jun-00,175,1985-05-06,Wake Forest University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1666,2012-09-07,Knicks,Ronnie Brewer,surgery on left knee to repair torn meniscus (out indefinitely),2007,2014,G-F,7-Jun,220,1985-03-20,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1667,2012-09-11,Blazers,Elliot Williams,torn left Achilles tendon (out indefinitely),2012,2016,G,5-Jun,190,1989-06-20,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1668,2012-09-14,Blazers,Elliot Williams,surgery to repair torn left Achilles tendon (out for season),2012,2016,G,5-Jun,190,1989-06-20,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1669,2012-09-20,Suns,Channing Frye,enlarged heart (out indefinitely),2006,2018,C-F,11-Jun,255,1983-05-17,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1670,2012-09-24,Lakers,Steve Blake,foot injury (out indefinitely),2004,2016,G,3-Jun,172,1980-02-26,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1671,2012-09-26,Grizzlies,Darrell Arthur,fractured fibula in left leg (out indefinitely),2009,2018,F,9-Jun,235,1988-03-25,University of Kansas,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
1672,2012-10-17,Timberwolves,Kevin Love,fractured right hand (out indefinitely),2009,2018,F,10-Jun,251,1988-09-07,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
1673,2012-10-30,Bulls,Derrick Rose,recovering from surgery on left knee to repair torn ACL (out indefinitely),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1674,2012-10-30,Clippers,Grant Hill,bone bruise in right knee (DTD),1995,2013,F-G,8-Jun,225,1972-10-05,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1675,2012-10-30,Knicks,Iman Shumpert,recovering from surgery on left knee to repair torn lateral meniscus / ACL (CBC) (out indefinitely),2012,2018,G,5-Jun,220,1990-06-26,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1676,2012-10-30,Mavericks,Jared Cunningham,sprained thumb (DTD),2013,2016,G,4-Jun,195,1991-05-22,Oregon State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1677,2012-10-30,Nuggets,Julyan Stone,surgery on hip (out indefinitely),2012,2018,G,6-Jun,200,1988-12-07,University of Texas at El Paso,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1678,2012-10-30,Pacers,Danny Granger,sore left knee (out indefinitely),2006,2015,F,9-Jun,222,1983-04-20,University of New Mexico,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1679,2012-10-30,Celtics,Avery Bradley,surgery on left shoulder (out indefinitely),2011,2018,G,2-Jun,180,1990-11-26,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1680,2012-10-31,Kings,Tyler Honeycutt,right leg injury (DTD),2012,2013,F,8-Jun,188,1990-07-15,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
1681,2012-11-02,Knicks,Marcus Camby,strained left calf (DTD),1997,2013,C-F,11-Jun,220,1974-03-22,University of Massachusetts Amherst,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1682,2012-11-02,Magic,Maurice Harkless,surgery to repair hernia (DTD),2013,2018,F-G,9-Jun,215,1993-05-11,St. John's University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1683,2012-11-03,Hornets,Anthony Davis,concussion (DNP),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1684,2012-11-03,Nuggets,Wilson Chandler,recovering from surgery on left hip to repair torn labrum (out indefinitely),2008,2018,F,8-Jun,225,1987-05-10,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1685,2012-11-03,Warriors,Brandon Rush,torn ACL in left knee (out for season),2009,2017,G-F,6-Jun,220,1985-07-07,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1686,2012-11-04,Magic,Jameer Nelson,strained right hamstring (DNP),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1687,2012-11-05,76ers,Jason Richardson,sprained left ankle (DNP),2002,2015,G,6-Jun,220,1981-01-20,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1688,2012-11-06,Magic,Jameer Nelson,strained right hamstring (DNP),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1689,2012-11-06,Mavericks,Shawn Marion,sprained MCL in left knee (DTD),2000,2015,F,7-Jun,220,1978-05-07,"University of Nevada, Las Vegas",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1690,2012-11-07,76ers,Jason Richardson,sprained left ankle (DNP),2002,2015,G,6-Jun,220,1981-01-20,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1691,2012-11-07,Hornets,Anthony Davis,concussion (DNP),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1692,2012-11-07,Hornets,Austin Rivers,sprained left index finger (DNP),2013,2018,G,4-Jun,200,1992-08-01,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1693,2012-11-07,Lakers,Earl Clark,strained left groin (out indefinitely),2010,2015,F,10-Jun,225,1988-01-17,University of Louisville,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1694,2012-11-07,Magic,Jameer Nelson,strained groin (DNP),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1695,2012-11-07,Suns,Kendall Marshall,ankle injury (DNP),2013,2016,G,4-Jun,200,1991-08-19,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1696,2012-11-09,76ers,Jason Richardson,sprained left ankle (DNP),2002,2015,G,6-Jun,220,1981-01-20,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1697,2012-11-09,Magic,DeQuan Jones,groin injury (DTD),2013,2013,F,8-Jun,221,1990-06-20,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1698,2012-11-09,Magic,Jameer Nelson,strained right hamstring/groin (DNP),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1699,2012-11-09,Timberwolves,J.J. Barea,sprained left foot (DNP),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1700,2012-11-10,76ers,Jason Richardson,sprained left ankle (DNP),2002,2015,G,6-Jun,220,1981-01-20,Michigan State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1701,2012-11-10,Jazz,Mo Williams,strained right abductor (DNP),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1702,2012-11-10,Spurs,DeJuan Blair,bruised left knee (DNP),2010,2016,F-C,7-Jun,270,1989-04-22,University of Pittsburgh,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1703,2012-11-10,Timberwolves,Brandon Roy,sore right knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1704,2012-11-10,Timberwolves,J.J. Barea,sprained left foot (DNP),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1705,2012-11-11,Timberwolves,Chase Budinger,torn meniscus in left knee (out indefinitely),2010,2016,F,7-Jun,209,1988-05-22,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1706,2012-11-12,Timberwolves,Brandon Roy,sore right knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1707,2012-11-12,Timberwolves,Chase Budinger,torn meniscus in left knee (surgery) (DNP),2010,2016,F,7-Jun,209,1988-05-22,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1708,2012-11-12,Timberwolves,J.J. Barea,sprained left foot (DNP),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1709,2012-11-13,Kings,Francisco Garcia,flu (DNP),2006,2015,F-G,7-Jun,195,1981-12-31,University of Louisville,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1710,2012-11-13,Lakers,Earl Clark,strained left groin (DNP),2010,2015,F,10-Jun,225,1988-01-17,University of Louisville,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1711,2012-11-13,Magic,DeQuan Jones,sore left groin (DNP),2013,2013,F,8-Jun,221,1990-06-20,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1712,2012-11-13,Magic,Jameer Nelson,strained right hamstring/groin (DNP),2005,2018,G,Jun-00,190,1982-02-09,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1713,2012-11-13,Timberwolves,Chase Budinger,surgery on left knee to repair torn meniscus (out indefinitely),2010,2016,F,7-Jun,209,1988-05-22,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1714,2012-11-14,Hawks,Al Horford,stomach virus (DNP),2008,2018,C-F,10-Jun,245,1986-06-03,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1715,2012-11-14,Hawks,Devin Harris,strained left hamstring (DTD) (CBC),2005,2018,G,3-Jun,192,1983-02-27,University of Wisconsin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1716,2012-11-14,Timberwolves,Brandon Roy,sore right knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1717,2012-11-14,Timberwolves,Chase Budinger,recovering from surgery on left knee to repair torn meniscus (DNP),2010,2016,F,7-Jun,209,1988-05-22,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1718,2012-11-14,Timberwolves,J.J. Barea,sprained left foot (DNP),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1719,2012-11-15,Celtics,Rajon Rondo,sprained right ankle (DNP),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1720,2012-11-15,Nuggets,Wilson Chandler,hip injury (DTD),2008,2018,F,8-Jun,225,1987-05-10,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1721,2012-11-15,Raptors,Landry Fields,ulnar nerve transpostion surgery on right elbow (out indefinitely),2011,2015,F,7-Jun,210,1988-06-27,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1722,2012-11-15,Spurs,Gary Neal,hand injury (DTD),2011,2017,G,4-Jun,210,1984-10-03,Towson University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1723,2012-11-16,Cavaliers,Luke Harangody,surgury on right knee (out indefinitely),2011,2012,F,8-Jun,246,1988-01-02,University of Notre Dame,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1724,2012-11-16,Spurs,Kawhi Leonard,quadriceps tendinitis in left knee (out indefinitely),2012,2018,F,7-Jun,230,1991-06-29,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1725,2012-11-16,Timberwolves,Brandon Roy,sore right knee (DNP),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1726,2012-11-16,Timberwolves,Chase Budinger,recovering from surgery on left knee to repair torn meniscus (DNP),2010,2016,F,7-Jun,209,1988-05-22,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1727,2012-11-16,Timberwolves,J.J. Barea,sprained left foot (DNP),2007,2018,G,Jun-00,185,1984-06-26,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1728,2012-11-17,Celtics,Jason Collins,DNP,2002,2014,C,Jul-00,255,1978-12-02,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1729,2012-11-17,Nuggets,Anthony Randolph,ankle injury (DTD),2009,2014,F,10-Jun,205,1989-07-15,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1730,2012-11-17,Spurs,Kawhi Leonard,quadriceps tendinitis in left knee (DNP),2012,2018,F,7-Jun,230,1991-06-29,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1731,2012-11-18,Cavaliers,Daniel Gibson,sore right elbow (DTD),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1732,2012-11-18,Magic,J.J. Redick,illness (DNP),2007,2018,G,4-Jun,190,1984-06-24,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1733,2012-11-19,Cavaliers,Kyrie Irving,fractured left index finger (out indefinitely),2012,2018,G,3-Jun,193,1992-03-23,Duke University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
1734,2012-11-19,Spurs,Kawhi Leonard,quadriceps tendinitis in left knee (DNP),2012,2018,F,7-Jun,230,1991-06-29,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1735,2012-11-19,Spurs,Stephen Jackson,fractured right pinky finger (out indefinitely),2001,2014,F-G,8-Jun,218,1978-04-05,Butler County Community College,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
1736,2012-11-19,Timberwolves,Brandon Roy,arthroscopic surgery on right knee (out indefinitely),2007,2013,G,6-Jun,215,1984-07-23,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1737,2012-11-19,Warriors,Richard Jefferson,strained right calf (DNP),2002,2018,F,7-Jun,233,1980-06-21,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1738,2012-11-20,Hornets,Anthony Davis,stress reaction in left ankle (DNP),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1739,2012-11-21,Cavaliers,Daniel Gibson,sore right elbow (DNP),2007,2013,G,2-Jun,190,1986-02-27,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1740,2012-11-21,Clippers,Caron Butler,strained right shoulder (DNP),2003,2016,F,7-Jun,228,1980-03-13,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1741,2012-11-21,Hornets,Anthony Davis,stress reaction in left ankle (DNP),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1742,2012-11-21,Rockets,Cole Aldrich,sprained right ankle (DTD),2011,2018,C,11-Jun,250,1988-10-31,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1743,2012-11-21,Rockets,Daequan Cook,sprained right ankle (DNP),2008,2013,G,5-Jun,205,1987-04-28,Ohio State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1744,2012-11-21,Warriors,Richard Jefferson,strained right calf (DNP),2002,2018,F,7-Jun,233,1980-06-21,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
1745,2012-11-23,Hornets,Anthony Davis,stress reaction in left ankle (DNP),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1746,2012-11-23,Knicks,Rasheed Wallace,sore left foot (DNP),1996,2013,F-C,10-Jun,225,1974-09-17,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
1747,2012-11-23,Rockets,Cole Aldrich,sprained right ankle (DNP),2011,2018,C,11-Jun,250,1988-10-31,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
